word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
acclaim,"n. 喝彩, 欢呼, 赞同\nv. 欢呼, 喝彩, 称赞",(ә'kleim),n,考研 托福 雅思 GRE,1052,0.1169201520912547,0.1425855513307984,B1,3,中级,toefl
euphoria,"n. 兴奋, 陶醉, 陶醉感\n[医] 精神愉快, 欣快",(ju:'fɒ:riә),n,GRE,1046,0.2007648183556405,0.1481835564053537,B1,3,中级,toefl
appease,"vt. 抚慰, 缓解, 平息, 姑息\n[法] 使和缓, 使满足, 姑息",(ә'pi:z),v,GRE,1045,0.1636363636363636,0.2497607655502392,B1,3,中级,toefl
cohesive,a. 黏合在一起的\n[医] 内聚的,(kәu'hi:siv),j,考研 托福 GRE,1039,0.107795957651588,0.5235803657362849,B1,3,中级,toefl
painkiller,"n. 解痛药, 止痛片, 止痛药","('pein, kilә(r))",n,GRE,1038,0.2263969171483622,0.0847784200385356,B2,4,中级,toefl
droplet,n. 小滴\n[医] 小滴,('drɒplit),n,托福 GRE,1037,0.0578592092574734,0.2160077145612343,B1,3,中级,toefl
alibi,"n. 不在犯罪现场, 托辞\nv. 为...辩解",('ælibai),n,GRE,1036,0.4922779922779923,0.0579150579150579,A2,2,初级,toefl
obscurity,"n. 阴暗, 朦胧, 晦涩, 费解, 身份低微",(әb'skjuәriti),n,GRE,1035,0.0859903381642512,0.2405797101449275,B2,4,中级,toefl
fluctuate,"vi. 变动, 起伏, 动摇\nvt. 使波动, 使动摇",('flʌktʃueit),v,六级 考研 托福 雅思 GRE,1032,0.0959302325581395,0.4195736434108527,B2,4,中级,toefl
meander,"n. (河流的)蜿蜒, 漫步, 迂回旅行\nvi. 蜿蜒流动, 漫步\nvt. 使蜿蜒曲折",(mi'ændә),v,托福 GRE,1032,0.0436046511627907,0.0755813953488372,B1,3,中级,toefl
covet,"v. 妄想, 垂涎",('kʌvit),v,GRE,1031,0.0630455868089233,0.1328806983511154,A2,2,初级,toefl
embellish,"vt. 修饰, 装饰, 润色",(im'beliʃ),v,托福 GRE,1030,0.074757281553398,0.2271844660194174,B2,4,中级,toefl
acorn,"n. 橡树果实\n[机] 浆栎, 浆栎果",('eikɒ:n),n,GRE,1028,0.0340466926070038,0.0554474708171206,A2,2,初级,toefl
equator,"n. 赤道\n[医] 赤道, 中纬线",(i'kweitә),n,六级 考研 托福 雅思 GRE,1028,0.0486381322957198,0.2217898832684824,B1,3,中级,toefl
pawn,"n. 典当, 抵押物, 人质, (象棋)兵, 马前卒, 工具\nvt. 当掉, 以...担保",(pɒ:n),n,GRE,1025,0.2185365853658536,0.1375609756097561,A2,2,初级,toefl
stoke,"v. 司炉, (使)大吃",(stәuk),v,GRE,1024,0.107421875,0.0849609375,A2,2,初级,toefl
poach,"vt. 水煮(蛋), 偷猎, 侵入, 窃取\nvi. 偷猎, 陷入泥中",(pәutʃ),v,GRE,1019,0.0745829244357213,0.0726202158979391,A2,2,初级,toefl
delinquent,"n. 行为不良的人, 违法者\na. 怠忽的, 有过失的",(di'liŋkwәnt),j,GRE,1018,0.0717092337917485,0.5422396856581533,B2,4,中级,toefl
jolly,"a. 愉快的, 高兴的, 宜人的\nvt. 恭维, 使高兴, 取笑\nvi. 开玩笑\nadv. 非常, 极为",('dʒɒli),j,四级 六级 考研 GRE,1016,0.1181102362204724,0.0629921259842519,A2,2,初级,toefl
figurine,n. 小雕像,('figjuri:n),n,GRE,1012,0.0266798418972332,0.3191699604743083,B1,3,中级,toefl
nexus,"n. 连结, 关系\n[化] 融合膜",('neksәs),n,GRE,1009,0.0832507433102081,0.4727452923686818,A2,2,初级,toefl
cunning,"a. 狡猾的, 巧妙的, 可爱的\n[法] 狡猾的的, 狡诈的, 熟练的",('kʌniŋ),j,四级 六级 考研 托福 雅思 GRE,1009,0.0763131813676907,0.1665014866204162,B1,3,中级,toefl
quail,"n. 鹌鹑\nvi. 胆怯, 畏缩",(kweil),n,托福 GRE,1007,0.0516385302879841,0.0516385302879841,A2,2,初级,toefl
astound,"vt. 使惊骇, 使大惊",(ә'staund),v,托福 雅思 GRE,1006,0.2027833001988071,0.1083499005964214,B1,3,中级,toefl
pious,"a. 虔诚的, 敬神的, 尽责的, 可嘉的, 不可能实现的",('paiәs),j,六级 托福 GRE,1006,0.0457256461232604,0.3896620278330019,A2,2,初级,toefl
periodical,"n. 期刊\na. 定期出版的, (有关)期刊的, 间歇(性的), 周期的, 定期的",(.piәri'ɒdikl),n,六级 考研 托福 雅思 GRE,1004,0.0268924302788844,0.5378486055776892,B2,4,中级,toefl
swipe,"n. 强打, 用力挥击, 尖刻的话, 碰擦, 起重杆\nvt. 强打, 用力挥击, 偷",(swaip),v,GRE,1004,0.0637450199203187,0.0129482071713147,A2,2,初级,toefl
forfeit,"n. 没收物, 罚金, 丧失\nvt. 没收, 丧失\na. 丧失了的",('fɒ:fit),v,考研 雅思 GRE,1001,0.1278721278721278,0.2087912087912088,B1,3,中级,toefl
molten,"a. 熔化的, 炽热的, 铸造的\nmelt的过去分词",('mәultәn),j,托福 GRE,999,0.06006006006006,0.1561561561561561,B1,3,中级,toefl
flimsy,"a. 易坏的, 脆弱的, 浅薄的\nn. 易损坏的东西(或材料), 薄纸, 描图用薄纸, 薄纸稿纸",('flimzi),j,托福 GRE,997,0.0892678034102306,0.066198595787362,B1,3,中级,toefl
whimsical,"a. 怪念头多的, 反复无常的, 古怪的, 异想天开的",('hwimzikl),j,GRE,997,0.0651955867602808,0.0952858575727181,B2,4,中级,toefl
muffle,"n. 低沉的声音, 拳击手套, 唇鼻部, 围巾, 头巾\nvt. 围裹, 抑制, 发低沉的声音",('mʌfl),v,GRE,996,0.0301204819277108,0.0552208835341365,B1,3,中级,toefl
finesse,"n. 策略, 手段, (桥牌中的)飞牌\nv. 用计谋处理, 出小牌",(fi'nes),n,托福 GRE,994,0.079476861167002,0.0804828973843058,B1,3,中级,toefl
quell,"vt. 压制, 平息, 减轻",(kwel),v,托福 GRE,991,0.1180625630676084,0.1856710393541877,A2,2,初级,toefl
paraphrase,"n. 释义, 解述, 改写\nvt. 改写, 解述\nvi. 释义, 意译",('pærәfreiz),v,托福 雅思 GRE,989,0.1890798786653185,0.3731041456016178,B2,4,中级,toefl
ordain,"vt. 注定, 规定, 任命\nvi. 颁布命令",(ɒ:'dein),v,GRE,988,0.1234817813765182,0.2064777327935222,B1,3,中级,toefl
smirk,"vi. 傻笑, 假笑, 得意地笑\nn. 傻笑, 假笑, 得意的笑",(smә:k),v,GRE,985,0.0406091370558375,0.016243654822335,A2,2,初级,toefl
pungent,"a. 刺激性的, 尖刻的, 苦痛的\n[医] 冲味的, 刺激味的",('pʌndʒәnt),j,托福 雅思 GRE,985,0.0253807106598984,0.0568527918781725,B1,3,中级,toefl
ovation,"n. 热烈欢迎, 大喝采, 小凯旋式",(әu'veiʃәn),n,雅思 GRE,978,0.1809815950920245,0.0439672801635991,B1,3,中级,toefl
impeccable,"a. 无懈可击的, 勿容置疑的, 无瑕疵的, 不会做坏事的",(im'pekәbl),j,托福 GRE,976,0.1055327868852459,0.0952868852459016,B2,4,中级,toefl
auspice,"n. 吉兆, 占卜, 赞助",('ɒ:spis),n,托福 GRE,975,0.1056410256410256,0.5005128205128205,B1,3,中级,toefl
prick,"vt. 刺, 戳, 刺痛, 使竖起\nvi. 刺, 竖起\nn. 扎, 一刺, 刺痛\na. 竖起的",(prik),v,六级 考研 GRE,973,0.0452209660842754,0.0565262076053443,A2,2,初级,toefl
posterior,"a. 在后的, 其次的, 后面的\nn. 后部, 臀部",(pɒ'stiәriә),j,GRE,972,0.0082304526748971,0.8930041152263375,B2,4,中级,toefl
wholesome,"a. 有益健康的, 合乎卫生的, 健全的, 有益的, 有生气的, 审慎的",('hәulsәm),j,六级 考研 托福 雅思 GRE,971,0.1246138002059732,0.1709577754891864,B2,4,中级,toefl
buggy,"a. 多虫的\nn. 双轮单座轻马车, 四轮单座马车",('bʌgi),n,托福 GRE,969,0.0681114551083591,0.0701754385964912,A2,2,初级,toefl
nascent,"a. 发生中的, 开始存在的, 初期的\n[医] 初发的, 初生的",('næsnt),j,GRE,968,0.027892561983471,0.3863636363636363,B1,3,中级,toefl
clot,"n. 凝块, 一团\nv. (使)凝结, (使)聚集",(klɒt),n,托福 GRE,966,0.1532091097308488,0.0652173913043478,A2,2,初级,toefl
cessation,"n. 停止\n[法] 中止, 中断, 停止",(se'seiʃәn),n,GRE,965,0.1626943005181347,0.5844559585492228,B2,4,中级,toefl
toil,"n. 辛苦, 苦工, 网, 罗网, 圈套\nvi. 苦干, 跋涉",(tɒil),v,雅思 GRE,961,0.0676378772112382,0.1061394380853277,A2,2,初级,toefl
entrench,"vt. 围以壕沟, 防护, 保卫, 使处于牢固地位\nvi. 掘壕, 侵犯",(in'trentʃ),v,GRE,958,0.0793319415448851,0.3966597077244259,B1,3,中级,toefl
prowl,"n. 潜行, 徘徊, 悄悄踱步\nvi. 潜行以觅食, 徘徊\nvt. 徘徊",(praul),v,GRE,957,0.0647857889237199,0.0313479623824451,A2,2,初级,toefl
corral,n. 畜栏\nvt. 把...关进畜栏,(kɒ:'rɑ:l),n,GRE,956,0.0700836820083682,0.0889121338912133,B1,3,中级,toefl
trustworthy,"a. 可信赖的\n[法] 可信任的, 可靠的, 可信赖的",('trʌst.wә:ði),j,托福 雅思 GRE,955,0.1643979057591623,0.2408376963350785,B2,4,中级,toefl
unregulated,a. 未经调节的；未校准的,(),j,GRE,955,0.1392670157068062,0.3350785340314136,B2,4,中级,toefl
impulsive,"a. 冲动的, 受感情驱使的, 任性的\n[医] 冲动的",(im'pʌlsiv),j,托福 GRE,955,0.1225130890052356,0.225130890052356,B2,4,中级,toefl
cultivated,"a. 耕耘的, 栽植的, 有教养的",('kʌltiveitid),j,GRE,955,0.031413612565445,0.4523560209424084,B2,4,中级,toefl
skirmish,"n. 前哨战, 小争论, 小冲突\nvi. 发生小争论, 侦察",('skә:miʃ),n,GRE,953,0.1437565582371458,0.1269674711437565,B1,3,中级,toefl
inundate,"vt. 浸水, 泛滥, 淹没, 使充满",('inʌndeit),v,托福 雅思 GRE,953,0.19202518363064,0.2140608604407135,B1,3,中级,toefl
candor,"n. 坦白, 直率",('kændә),n,GRE,952,0.2310924369747899,0.1313025210084033,B1,3,中级,toefl
malicious,"a. 怀恶意的, 恶毒的",(mә'liʃәs),j,六级 托福 GRE,951,0.177707676130389,0.1756046267087276,B2,4,中级,toefl
increment,"n. 增加, 增值, 盈余\n[计] 增量",('inkrimәnt),n,雅思 GRE,951,0.0630914826498422,0.4300736067297581,B2,4,中级,toefl
understatement,"n. 软弱无力的陈述, 克制的说法\n[经] 少报",(ʌndә'steitmәnt),n,GRE,949,0.1938883034773445,0.1180189673340358,C1,5,高级,toefl
veneer,"n. 饰面薄板, 饰面, 外表\nvt. 镶饰, 胶合, 虚饰",(vә'niә),n,GRE,947,0.0781414994720169,0.1309398099260823,B1,3,中级,toefl
acronym,"n. 首字母缩拼词, 首字母组合词\n[计] 字首组合词",('ækrәunim),n,托福 GRE,944,0.1186440677966101,0.2838983050847458,B1,3,中级,toefl
nocturnal,"a. 夜的, 夜曲的\n[医] 夜间的",(nɒk'tә:nәl),j,托福 GRE,943,0.0360551431601272,0.288441145281018,B2,4,中级,toefl
slant,"n. 倾斜, 斜面, 观点, 偏见, 歪曲\na. 倾斜的\nv. (使)倾斜",(slænt),v,托福 GRE,942,0.0753715498938428,0.0721868365180467,A2,2,初级,toefl
gong,"n. 铜锣, 皿形钟\nvt. 鸣锣召唤",(gɒŋ),n,GRE,942,0.1284501061571125,0.1422505307855626,A2,2,初级,toefl
unaffected,"a. 不矫揉造作的, 自然的, 未受影响的, 未被感动的\n[经] 不受影响的",(.ʌnә'fektid),j,GRE,941,0.0573857598299681,0.3793836344314559,B2,4,中级,toefl
blunder,"n. 大错, 大失策\nvi. 失策, 跌跌撞撞地走, 犯错\nvt. 做错",('blʌndә),n,六级 考研 托福 雅思 GRE,935,0.174331550802139,0.1368983957219251,B1,3,中级,toefl
fanfare,"n. 喇叭边(或号角)嘹亮吹奏声, 吹牛",('fænfєә),n,GRE,933,0.1393354769560557,0.1339764201500536,B1,3,中级,toefl
arcane,"a. 神秘的, 晦涩难解的",(ɑ:'kein),j,GRE,933,0.0889603429796355,0.1736334405144694,B1,3,中级,toefl
melancholy,"n. 忧郁, 悲哀, 愁思\na. 忧郁的, 使人悲伤的, 愁思的",('melәnkɒli),n,六级 托福 雅思 GRE,930,0.0655913978494623,0.2795698924731182,B2,4,中级,toefl
memento,"n. 纪念物, 令人回忆的东西",(mi'mentәu),n,雅思 GRE,930,0.1172043010752688,0.0806451612903225,B1,3,中级,toefl
pare,"vt. 剥, 削, 消减",(pєә),v,GRE,929,0.0904198062432723,0.1410118406889128,A2,2,初级,toefl
discernible,"a. 看得清的, 可看出的, 可辨别的, 辨别得出的\n[计] 可识别的","(di's\\\\:nәbl, -'z\\\\:-)",j,托福 GRE,928,0.0366379310344827,0.365301724137931,B2,4,中级,toefl
attune,"vt. 为乐器调音, 使协调, 使合拍",(ә'tju:n),v,GRE,927,0.0517799352750809,0.3786407766990291,B1,3,中级,toefl
minuscule,"n. 小书写体, 小写字\na. 用小书写体的, 小写字的",('minәskju:l),j,托福 GRE,926,0.0723542116630669,0.1371490280777537,B2,4,中级,toefl
vestige,"n. 遗迹, 痕迹, 残余, 丝毫, 退化的器官\n[医] 遗迹, 剩件, 剩余",('vestidʒ),n,托福 GRE,925,0.0637837837837837,0.2897297297297297,B1,3,中级,toefl
tombstone,"n. 墓石, 墓碑\n[经] 墓碑, 墓志铭",('tu:mstәun),n,GRE,924,0.1038961038961039,0.1201298701298701,B2,4,中级,toefl
gall,"n. 胆汁, 五倍子, 苦味, 肿痛, 恼怒, 磨损处\nvt. 烦恼, 屈辱, 磨伤\nvi. 被磨伤",(gɒ:l),n,GRE,917,0.1363140676117775,0.1461286804798255,A2,2,初级,toefl
broil,"vi. 烤, 争吵, 激动\nvt. 烤\nn. 烤, 灼热, 争吵",(brɒil),v,GRE,916,0.0163755458515283,0.0076419213973799,A2,2,初级,toefl
brunt,"n. 主要冲力, 冲击",(brʌnt),n,GRE,915,0.2284153005464481,0.1857923497267759,A2,2,初级,toefl
whirlpool,"n. 漩涡, 涡流\n[化] 涡流",('hwә:lpu:l),n,GRE,913,0.0186199342825848,0.0679079956188389,B2,4,中级,toefl
flaunt,"n. 炫耀, 飘扬\nv. 炫耀, 飘扬",(flaunt),v,托福 雅思 GRE,911,0.1580680570801317,0.1339187705817782,B1,3,中级,toefl
preposterous,"a. 反常的, 乖戾的, 荒谬的, 首末倒置的",(pri:'pɒstәrәs),j,GRE,911,0.2425905598243688,0.1075740944017563,B2,4,中级,toefl
evocative,"a. 唤出...的, 唤起...的",(i'vɒkәtiv),j,GRE,909,0.0638063806380638,0.3003300330033003,B2,4,中级,toefl
digestion,"n. 消化力, 领悟\n[化] 消化; 消化作用; 蒸煮; 蒸煮作用; 煮解; 浸提; 陈化",(di'dʒestʃәn),n,托福 GRE,908,0.0242290748898678,0.4140969162995594,B2,4,中级,toefl
complicity,"n. 同谋, 串通, 复杂\n[法] 共谋, 共犯关系",(kәm'plisiti),n,托福 GRE,905,0.1082872928176795,0.4154696132596685,B2,4,中级,toefl
populous,"a. 人口多的, 人口稠密的",('pɒpjulәs),j,托福 GRE,905,0.1535911602209944,0.2685082872928176,B1,3,中级,toefl
crevice,n. 裂缝\n[医] 缝,('krevis),n,托福 雅思 GRE,904,0.0575221238938053,0.1150442477876106,B1,3,中级,toefl
beset,"vt. 围绕, 使苦恼, 镶嵌",(bi'set),v,托福 雅思 GRE,903,0.0598006644518272,0.2934662236987818,A2,2,初级,toefl
padding,"n. 垫充, 垫塞, 填料, 废话, 虚报的费用\n[计] 填充; 装填",('pædiŋ),n,GRE,900,0.0622222222222222,0.0522222222222222,B1,3,中级,toefl
coffer,"n. 保险箱, 金库\nvt. 把...锁进箱子",('kɒfә),n,GRE,899,0.1268075639599555,0.1301446051167964,B1,3,中级,toefl
abolition,"n. 废除, 废奴运动\n[医] 禁止, 消失",(.æbәu'liʃәn),n,托福 GRE,898,0.0857461024498886,0.5456570155902004,B2,4,中级,toefl
elliptical,a. 椭圆的\n[医] 椭圆形的,(i'liptikәl),j,六级 托福 GRE,896,0.0245535714285714,0.2310267857142857,B2,4,中级,toefl
fathom,"n. 英寻(长度单位, 合6英尺)\nvt. 测量深度, 看穿, 彻底了解\nvi. 测深",('fæðәm),v,GRE,895,0.1385474860335195,0.1005586592178771,B1,3,中级,toefl
amplitude,"n. 广阔, 充足, 幅度\n[化] 振幅",('æmplitju:d),n,六级 GRE,894,0.0111856823266219,0.8400447427293065,B2,4,中级,toefl
porous,"a. 多孔的, 有气孔的, 多孔性的, 能渗透的\n[医] 多孔的",('pɒ:rәs),j,托福 雅思 GRE,891,0.0864197530864197,0.2738496071829405,B1,3,中级,toefl
extrinsic,"a. 外在的, 外来的, 非国有的, 外表的\n[医] 外部的, 体外的",(ek'strinsik),j,GRE,890,0.0044943820224719,0.952808988764045,B2,4,中级,toefl
leakage,"n. 漏, 漏出物, 泄漏\n[化] 漏电; 漏水; 漏气; 渗漏; 漏失量; 漏出量",('li:kidʒ),n,六级 GRE,888,0.0664414414414414,0.5630630630630631,B1,3,中级,toefl
categorical,"a. 范畴的, 绝对的, 明确的",(.kæti'gɒrikl),j,托福 GRE,888,0.0484234234234234,0.8277027027027027,B2,4,中级,toefl
jot,"n. 少量, 稍许\nvt. 略记, 摘要记载下来",(dʒɒt),v,GRE,887,0.0529875986471251,0.1025930101465614,A1,1,初级,toefl
locust,"n. 蝗虫, 蚱蜢, 蝉",('lәukәst),n,高考 六级 GRE,887,0.1059751972942502,0.0755355129650507,B1,3,中级,toefl
aristocracy,"n. 贵族, 上层社会, 知识界杰出分子\n[法] 贵族政治, 贵族统治",(.æri'stɒkrәsi),n,GRE,887,0.0529875986471251,0.4712514092446448,B2,4,中级,toefl
avant-garde,n. 先锋派；前卫派,(.ævɔŋ'ɡɑ:d),j,托福 GRE,884,0.0509049773755656,0.3065610859728507,B2,4,中级,toefl
exclamation,"n. 惊呼, 激烈言词, 惊叹词",(.eksklә'meiʃәn),n,六级 GRE,883,0.0622876557191393,0.17440543601359,B2,4,中级,toefl
turquoise,"n. 绿松石, 绿松石色",('tә:kwɒiz),j,托福 GRE,882,0.0430839002267573,0.0510204081632653,B2,4,中级,toefl
propriety,"n. 礼貌, 规矩, 适当\n[计] 专有权",(prә'praiәti),n,托福 雅思 GRE,881,0.1032917139614074,0.3711691259931896,B2,4,中级,toefl
filament,"n. 细丝, 细线, 灯丝, 单纤维\n[化] 长丝; 单丝(复丝中的单根细丝); 丝极",('filәmәnt),n,六级 GRE,880,0.0284090909090909,0.2522727272727272,B1,3,中级,toefl
vertigo,"n. 眩晕, 迷惘\n[医] 眩晕",('vә:tigәu),n,托福 GRE,880,0.0625,0.4272727272727272,B1,3,中级,toefl
stammer,"v. 口吃, 结结巴巴地说\nn. 口吃, 结巴",('stæmә),v,六级 GRE,878,0.0353075170842824,0.0296127562642369,B1,3,中级,toefl
scrawl,vt. 潦草地写\nvi. 乱写\nn. 潦草的笔迹,(skrɒ:l),v,GRE,878,0.0455580865603644,0.0421412300683371,B1,3,中级,toefl
affliction,"n. 苦恼, 折磨, 苦恼的事由",(ә'flikʃәn),n,托福 GRE,878,0.1070615034168565,0.2289293849658314,B2,4,中级,toefl
tarnish,"n. 失泽, 失泽膜, 污点\nvt. 使失去光泽, 玷污\nvi. 失去光泽, 被玷污",('tɑ:niʃ),v,托福 雅思 GRE,877,0.2417331812998859,0.1242873432155074,B1,3,中级,toefl
slither,vi. 不稳地滑动\nvt. 使滑动,('sliðә),v,GRE,877,0.0399087799315849,0.0285062713797035,B1,3,中级,toefl
herbicide,n. 除草剂\n[化] 除草剂,('hә:bisaid),n,GRE,876,0.0570776255707762,0.3356164383561644,B2,4,中级,toefl
flamboyant,"a. 火焰似的, 辉耀的, 华丽的",(flæm'bɒiәnt),j,托福 GRE,875,0.1611428571428571,0.0868571428571428,B2,4,中级,toefl
turret,"n. 塔楼, 角楼, 攻城用仰冲车\n[机] 转塔, 多角刀架",('tʌrit),n,GRE,872,0.0642201834862385,0.0607798165137614,B1,3,中级,toefl
implore,"vt. 恳求, 哀求",(im'plɒ:),v,六级 GRE,870,0.0793103448275862,0.1701149425287356,B1,3,中级,toefl
dearth,"n. 缺乏, 粮食不足, 饥馑",(dә:θ),n,雅思 GRE,870,0.0264367816091954,0.396551724137931,B1,3,中级,toefl
exuberance,"n. 茂盛, 茂盛的生长物, 丰富",(ig'zju:bәrәns),n,GRE,868,0.1635944700460829,0.1244239631336405,B2,4,中级,toefl
predominate,"vt. 掌握, 控制, 支配\nvi. 占主导地位, 占优势",(pri'dɒmineit),v,六级 托福 GRE,868,0.0391705069124423,0.6025345622119815,B2,4,中级,toefl
stutter,"n. 口吃, 结结巴巴\nv. 结结巴巴地说",('stʌtә),v,GRE,867,0.1234140715109573,0.1095732410611303,B1,3,中级,toefl
obnoxious,"a. 可憎的, 使人不愉快的, 令人讨厌的",(әb'nɒkʃәs),j,雅思 GRE,862,0.1473317865429234,0.0881670533642691,B2,4,中级,toefl
shimmer,"n. 微光, 闪光\nvi. 闪烁\nvt. 使闪烁",('ʃimә),v,雅思 GRE,861,0.0209059233449477,0.0383275261324041,B1,3,中级,toefl
reactionary,"n. 反动分子\na. 反动的, 反动主义的, 反对改革的",(ri'ækʃәnәri),j,GRE,859,0.0942956926658905,0.4551804423748545,B2,4,中级,toefl
metaphysics,"n. 形而上学, 玄学, 空头理论",(.metә'fiziks),n,GRE,856,0.0210280373831775,0.7628504672897196,B2,4,中级,toefl
multiplicity,"n. 相重性, 多重性, 多样\n[化] 多重态; 多重性",(.mʌlti'plisiti),n,GRE,855,0.0561403508771929,0.7450292397660818,B2,4,中级,toefl
sampler,"n. 样品检验员, 刺绣样品\n[化] 取样器; 进样器",('sæmplә),n,GRE,854,0.031615925058548,0.3103044496487119,B1,3,中级,toefl
inert,"a. 惰性的, 迟钝的, 无活力的, 呆滞的\n[医] 惰性的, 无作用的, 无效的",(i'nә:t),j,托福 雅思 GRE,853,0.0293083235638921,0.2989449003516999,A2,2,初级,toefl
intangible,"a. 难以明了的, 无形的\n[经] 无形的",(in'tændʒәbl),j,GRE,848,0.0625,0.4233490566037736,B2,4,中级,toefl
cocoon,n. 茧\n[医] 茧,(kә'ku:n),n,GRE,846,0.0815602836879432,0.0839243498817966,B1,3,中级,toefl
iodine,"n. 碘, 碘酒\n[化] 碘I-2",('aiәdi:n),n,GRE,845,0.1124260355029585,0.0923076923076923,B1,3,中级,toefl
ballast,"n. 压载物, 压舱物\n[经] 底货, 压舱货",('bælәst),n,GRE,844,0.0248815165876777,0.428909952606635,B1,3,中级,toefl
warp,"n. 变形, 弯曲, 歪曲, 乖僻, 偏差, 偏见\nvt. 使变形, 弄歪, 使翘曲, 使不正常, 歪曲, 使有偏见\nvi. 变弯, 变歪",(wɒ:p),n,托福 GRE,842,0.0593824228028503,0.1579572446555819,A2,2,初级,toefl
rupture,"n. 破裂, 断裂, 裂开, 决裂, 不和\nv. (使)破裂",('rʌptʃә),v,六级 托福 雅思 GRE,841,0.1438763376932223,0.1902497027348395,B1,3,中级,toefl
collected,"a. 收集成的, 镇定的",(kә'lektid),j,GRE,838,0.0393794749403341,0.4463007159904534,B2,4,中级,toefl
perpendicular,"n. 垂直线, 垂直的位置, 直立(姿势), 刚正, 垂规\na. 垂直的, 直立的, 陡峭的",(.pә:pәn'dikjulә),j,六级 托福 雅思 GRE,835,0.0167664670658682,0.3892215568862275,C1,5,高级,toefl
farce,"n. 闹剧, 滑稽剧, 胡闹",(fɑ:s),n,托福 GRE,832,0.1586538461538461,0.157451923076923,A2,2,初级,toefl
rife,"a. 流行的, 盛传的, 充满的",(raif),j,GRE,830,0.0674698795180722,0.2180722891566265,A2,2,初级,toefl
bravado,n. 虚张声势,(brә'vɑ:dәu),n,托福 GRE,827,0.0858524788391777,0.0894800483675937,B1,3,中级,toefl
etching,"n. 蚀刻版画, 蚀刻画, 蚀刻术\n[化] 蚀刻; 浸蚀",('etʃiŋ),n,GRE,825,0.0206060606060606,0.3406060606060606,B1,3,中级,toefl
galvanize,"vt. 通电, 镀锌, 使...感到震惊",('gælvәnaiz),v,托福 GRE,823,0.2272174969623329,0.2089914945321992,B2,4,中级,toefl
conundrum,"n. 谜语, 难题",(kә'nʌndrәm),n,GRE,823,0.0923450789793438,0.2685297691373025,B2,4,中级,toefl
fleece,"n. 羊毛, 羊毛制的覆盖物\nvt. 剪下羊毛, 诈取",(fli:s),n,GRE,822,0.0948905109489051,0.0413625304136253,B1,3,中级,toefl
urchin,"n. 淘气鬼, 顽童",('ә:tʃin),n,雅思 GRE,821,0.0487210718635809,0.3958587088915956,B1,3,中级,toefl
weld,"n. 焊接处, 焊接\nvt. 焊接, 使密接, 使结合, 使成整体\nvi. 焊牢",(weld),v,四级 六级 考研 托福 雅思 GRE,821,0.0669914738124238,0.1705237515225335,A2,2,初级,toefl
acuity,"n. 尖锐, (疾病的)剧烈, 敏锐\n[化] 锐度; 分辨能力",(ә'kju:әti),n,GRE,820,0.0182926829268292,0.7317073170731707,B1,3,中级,toefl
lunatic,"n. 疯人, 癫狂者, 愚蠢的人\na. 疯癫的, 愚蠢的, 丧心病狂的, 精神错乱的",('lu:nәtik),n,GRE,819,0.1294261294261294,0.0793650793650793,B1,3,中级,toefl
grueling,"a. 折磨人的, 使人精疲力尽的\nn. 痛打, 惩罚",('^ruәliŋ),j,GRE,818,0.1858190709046454,0.0440097799511002,B1,3,中级,toefl
ghastly,"a. 可怕的, 惨白的, 极坏的\nadv. 可怖地, 惨白地",('gɑ:stli),j,雅思 GRE,818,0.1051344743276283,0.0672371638141809,B1,3,中级,toefl
syllabus,"n. 摘要, 提纲, 课程表, 教学大纲\n[医] 摘要, 要目",('silәbәs),n,雅思 GRE,818,0.0122249388753056,0.78239608801956,B1,3,中级,toefl
prune,"n. 洋李, 李子干, 深紫红色, 傻瓜\nvt. 修剪, 砍掉, 删除\nvi. 删除, 删节",(pru:n),v,托福 GRE,813,0.033210332103321,0.071340713407134,A2,2,初级,toefl
supersede,"vt. 代替, 取代, 接替\n[法] 替代, 替换, 充任",(.sju:pә'si:d),v,托福 雅思 GRE,812,0.0701970443349753,0.5172413793103449,B2,4,中级,toefl
hypocritical,"a. 伪善的, 伪善者的",(.hipә'kritikl),j,GRE,810,0.2851851851851852,0.1851851851851851,B2,4,中级,toefl
vocalist,"n. 声乐家, 歌手",('vәukәlist),n,GRE,809,0.1483312731767614,0.0716934487021013,B1,3,中级,toefl
gamut,"n. 音阶, 整个范围, 全部, 音域",('gæmәt),n,GRE,808,0.141089108910891,0.2116336633663366,A2,2,初级,toefl
seethe,"vi. 冒泡, 沸腾\nvt. 使煮沸, 使浸透\nn. 翻腾",(si:ð),v,托福 GRE,803,0.0722291407222914,0.0597758405977584,B1,3,中级,toefl
skunk,"n. 臭鼬, 臭鼬皮, 讨厌鬼\nvt. 使惨败, 欺骗",(skʌŋk),n,GRE,802,0.1059850374064838,0.0897755610972568,A2,2,初级,toefl
impunity,"n. 不受惩罚, 无事, 无患\n[法] 不受刑罚, 免罚, 免罪",(im'pju:niti),n,托福 GRE,802,0.1658354114713217,0.3341645885286783,B1,3,中级,toefl
prodigious,"a. 庞大的, 惊人的, 异常的",(prәu'didʒәs),j,托福 雅思 GRE,800,0.035,0.24,B2,4,中级,toefl
