word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
catering,n. 给养；承办酒席；[医]提供饮食及服务,('keitәriŋ),n,雅思,726,0.1170798898071625,0.0523415977961432,B1,3,中级,toefl
amplifier,"n. 扩大的人(物), 放大器, 扩音器\n[计] 放大器",('æmplifaiә),n,考研,713,0.0532959326788218,0.485273492286115,B2,4,中级,toefl
scum,"n. 浮渣, 糟粕, 浮藻, 熔渣, 不起好作用的人\nvt. 撇去(浮沫)\nvi. 产生泡沫",(skʌm),n,雅思,710,0.1295774647887324,0.080281690140845,A2,2,初级,toefl
pronoun,n. 代词,('prәunaun),n,四级 六级 考研,703,0.0369843527738264,0.631578947368421,B1,3,中级,toefl
departmental,"a. 部门的, 各部的, 分科的",(.di:pɑ:t'mentәl),j,雅思,700,0.0242857142857142,0.6814285714285714,B2,4,中级,toefl
pronunciation,"n. 发音, 读法",(prәu.nʌnsi'eiʃәn),n,中考 高考 四级 六级 考研,695,0.1338129496402877,0.316546762589928,C1,5,高级,toefl
paraphernalia,n. 随身用具,(.pærәfә'neiliә),n,雅思,684,0.1140350877192982,0.22953216374269,C1,5,高级,toefl
degenerate,"a. 堕落的\nvi. 退化, 堕落\nvt. 使变质, 使退化",(di'dʒenәreit),j,六级 考研 托福 雅思,682,0.0733137829912023,0.4604105571847507,B2,4,中级,toefl
synchronize,"vt. 使同步, 使合拍\nvi. 同时发生\n[计] 同步",('siŋkrәnaiz),v,考研 托福 雅思,679,0.0706921944035346,0.3122238586156112,B2,4,中级,toefl
perplex,"vt. 使困惑, 使复杂化, 使为难\n[法] 困惑, 使复杂化, 使纠缠不清",(pә'pleks),v,六级 考研 托福 雅思,677,0.0901033973412112,0.1772525849335302,B1,3,中级,toefl
housework,"n. 家事, 家务",('hauswә:k),n,中考 高考 考研,661,0.1074130105900151,0.1391830559757942,B2,4,中级,toefl
headmaster,"n. (中小学)校长, 监工",('hed'mɑ:stә),n,高考 四级 六级 考研 雅思,653,0.0566615620214395,0.0842266462480857,B2,4,中级,toefl
moustache,"n. 髭, 小胡子, 触须",('mʌstæʃ),n,高考 雅思,649,0.1140215716486903,0.0385208012326656,B2,4,中级,toefl
quartz,n. 石英\n[化] 石英,(kwɒ:ts),n,六级 考研 托福,627,0.0478468899521531,0.1706539074960127,B1,3,中级,toefl
amends,n. 赔偿\n[经] 赔偿,(ә'mendz),n,六级 雅思,611,0.1276595744680851,0.2307692307692307,B1,3,中级,toefl
sectional,"a. 部分的, 部门的, 节的, 截面的\nn. 组合式家具",('sekʃәnl),j,托福 雅思,604,0.0066225165562913,0.2317880794701986,B2,4,中级,toefl
longitude,"n. 经度, 经线\n[电] 经度",('lɒndʒitju:d),n,六级 考研 托福 雅思,586,0.0580204778156996,0.3225255972696246,B2,4,中级,toefl
whisky,"n. 威士忌酒, 轻便马车\n[化] 威士忌酒",('hwiski),n,四级 六级 考研,579,0.0241796200345423,0.0690846286701209,B1,3,中级,toefl
fluff,"n. 软毛, 柔毛, 绒毛, 错误, 无价值的东西\nvi. 起毛, 变松, 出错\nvt. 使起毛, 抖松, 念错",(flʌf),v,雅思,545,0.0385321100917431,0.0220183486238532,A2,2,初级,toefl
considerate,"a. 体贴的, 体谅的, 考虑周到的",(kәn'sidәrit),j,高考 四级 六级 考研 托福 雅思,543,0.0939226519337016,0.1252302025782689,B2,4,中级,toefl
henceforth,"adv. 自此以后, 今后",(hens'fɒ:θ),r,六级 考研 雅思,533,0.0412757973733583,0.5046904315196998,B2,4,中级,toefl
mildew,"n. 霉\nvi. 发霉, 生霉\nvt. 使发霉",('mildju:),n,雅思,519,0.0462427745664739,0.0655105973025048,B1,3,中级,toefl
temperamental,"a. 气质的, 性格的, 易兴奋的",(.temprә'mentl),j,考研,515,0.0854368932038835,0.2893203883495145,C1,5,高级,toefl
supposition,"n. 想像, 推测, 推想\n[法] 假定, 推定, 推测",(.sʌpә'ziʃәn),n,托福 雅思,495,0.1313131313131313,0.4929292929292929,B2,4,中级,toefl
upkeep,"n. 维持, 维修费\n[经] 维修费, 养护费, 保养",('ʌpki:p),n,雅思,474,0.0611814345991561,0.1476793248945147,B1,3,中级,toefl
hitchhike,vi. 搭便车\nvt. 要求(搭便车),('hitʃhaik),v,雅思,462,0.1688311688311688,0.0606060606060606,B2,4,中级,toefl
plural,"n. 复数\na. 复数的, 两个以上的",('pluәrәl),j,四级 六级 考研,459,0.1089324618736383,0.6383442265795207,B1,3,中级,toefl
canary,"n. 金丝雀, 淡黄色",(kә'nєәri),n,GRE,1674,0.1146953405017921,0.1314217443249701,B1,3,中级,toefl
gavel,"n. 槌\n[法] 赋税或租金, 议事槌, 小木槌",('gævәl),n,GRE,912,0.1864035087719298,0.0460526315789473,A2,2,初级,toefl
grandstand,"n. 正面看台, 观众",('grændstænd),n,GRE,882,0.0634920634920634,0.0385487528344671,B2,4,中级,toefl
concerto,n. 协奏曲,(kәn'tʃєәtәu),n,托福 GRE,879,0.0659840728100113,0.1149032992036405,B1,3,中级,toefl
sentinel,"n. 哨兵, 标记\nvt. 警戒, 守卫\n[计] 标记",('sentinl),n,GRE,873,0.0252004581901489,0.1672394043528064,B1,3,中级,toefl
prologue,"n. 开场白, 序言, 序幕\nvt. 为...作序, 加上...前言",('prәulɒ:g),n,雅思 GRE,802,0.0423940149625935,0.4052369077306733,B1,3,中级,toefl
glade,"n. 林间空地, 沼泽地",(gleid),n,GRE,685,0.0335766423357664,0.0671532846715328,A2,2,初级,toefl
purgatory,"n. 涤罪, 炼狱\na. 涤罪的",('pә:gәtәri),n,GRE,678,0.0383480825958702,0.4867256637168141,B2,4,中级,toefl
sonata,n. 奏鸣曲,(sә'nɑ:tә),n,GRE,636,0.0550314465408805,0.1430817610062893,B1,3,中级,toefl
forte,"n. 长处, 特长, 拿手, 优点",(fɔ:t),n,托福 雅思 GRE,580,0.0620689655172413,0.3,A2,2,初级,toefl
grounded,a. [物]接地的；有基础的,('^raundid),j,GRE,579,0.0639032815198618,0.6666666666666666,B1,3,中级,toefl
dynamo,"n. 发电机\n[医] 电机, 发电机",('dainәmәu),n,六级 GRE,550,0.04,0.1363636363636363,B1,3,中级,toefl
armory,"n. 纹章, 纹章学, 军械库, 兵工厂\n[机] 军械库",('ɑ:mәri),n,托福 GRE,545,0.1119266055045871,0.0972477064220183,B1,3,中级,toefl
exponent,"n. 说明者, 倡导者, 说明物, 指数\na. 说明的\n[计] 指数",(ik'spәunәnt),n,托福 GRE,544,0.0294117647058823,0.6783088235294118,B1,3,中级,toefl
bane,"n. 祸根, 毒药, 灭亡的原因, 灭亡\n[医] 毒物, 毒, 毒药",(bein),n,GRE,534,0.0262172284644194,0.1816479400749063,A2,2,初级,toefl
eminence,"n. 显赫, 名家, 高处\n[医] 隆起, 隆凸",('eminәns),n,托福 GRE,531,0.0225988700564971,0.3427495291902072,B1,3,中级,toefl
pall,"n. 棺罩, 柩衣, 遮盖物\nvi. 失去吸引力, 乏味\nvt. 覆盖, 使笼罩阴影, 使乏味",(pɒ:l),n,GRE,518,0.0945945945945946,0.0965250965250965,A2,2,初级,toefl
stasis,"n. 停滞, 郁积\n[医] 停滞, 郁滞",('steisis),n,GRE,515,0.0135922330097087,0.2893203883495145,B1,3,中级,toefl
mote,"n. 尘埃, 微粒",(mәut),n,托福 GRE,506,0.0237154150197628,0.0869565217391304,A2,2,初级,toefl
elixir,"n. 炼金药, 不老长寿药, 万能药\n[化] 酏剂",(i'liksә),n,托福 GRE,491,0.0794297352342158,0.0814663951120163,B1,3,中级,toefl
atheism,n. 无神论,('eiθiizm),n,托福 GRE,472,0.0911016949152542,0.4427966101694915,B1,3,中级,toefl
assay,"n. 试验, 化验, 分析\nvt. 化验, 分析, 评价, 尝试\nvi. 被验明内含成分",(ә'sei),n,GRE,471,0.0297239915074309,0.7367303609341825,A2,2,初级,toefl
simile,"n. 明喻, 明喻说法",('simili),n,GRE,470,0.0425531914893617,0.676595744680851,B1,3,中级,toefl
serendipity,"n. 偶然发现珍宝的运气/才能, 易遇奇缘的运气","(, serәn'dipiti)",n,GRE,465,0.0731182795698924,0.1290322580645161,B2,4,中级,toefl
centralization,"n. 集中, 中央集权化\n[计] 集中式; 集中化",(.sentrәlai'zeiʃәn),n,GRE,454,0.0352422907488986,0.762114537444934,C1,5,高级,toefl
porcupine,n. 豪猪,('pɒ:kjupain),n,托福 GRE,451,0.0709534368070953,0.0997782705099778,B2,4,中级,toefl
immanent,"a. 内在的, 固有的",('imәnәnt),j,GRE,446,0.0022421524663677,0.9147982062780268,B1,3,中级,toefl
litigant,"a. 诉讼的\nn. 诉讼当事人, 诉讼关系人",('litigәnt),n,GRE,445,0.1011235955056179,0.597752808988764,B1,3,中级,toefl
retroactive,"a. 反动的, 追溯的, 有追溯效力的\n[经] 有追溯效力的",(.retrәu'æktiv),j,GRE,443,0.2753950338600451,0.2437923250564334,B2,4,中级,toefl
confection,"n. 糖果, 蜜饯\n[医] 糖膏(剂)",(kәn'fekʃәn),n,GRE,442,0.0656108597285067,0.0407239819004524,B2,4,中级,toefl
talisman,"n. 护身符, 驱邪物, 法宝",('tælizmәn),n,GRE,441,0.0362811791383219,0.1224489795918367,B1,3,中级,toefl
plaintive,"a. 悲哀的, 哀伤的, 伤心的, 表示痛苦的",('pleintiv),j,雅思 GRE,439,0.0250569476082004,0.0865603644646924,B2,4,中级,toefl
acrobat,"n. 表演特技者, 杂技演员",('ækrәbæt),n,考研 GRE,437,0.0732265446224256,0.1075514874141876,B1,3,中级,toefl
olfactory,"a. 嗅觉的, 味道的\nn. 嗅觉器官, 嗅神经",(ɒl'fæktәri),j,托福 GRE,436,0.0137614678899082,0.518348623853211,B2,4,中级,toefl
plankton,n. (总称)浮游生物\n[医] 浮游生物,('plæŋktәn),n,雅思 GRE,436,0.0481651376146789,0.3692660550458715,B1,3,中级,toefl
naysayer,"n. 拒绝者, 否认者, 老是唱反调的人\n[法] 否定者, 投反对票者",(),n,GRE,433,0.1732101616628175,0.069284064665127,B1,3,中级,toefl
dexterity,"n. 灵巧, 机敏",(dek'steriti),n,GRE,433,0.0508083140877598,0.2355658198614318,B2,4,中级,toefl
slurp,n. 吃的声音\nv. 出声地吃(或喝),(slә:p),v,GRE,432,0.0277777777777777,0.0185185185185185,A2,2,初级,toefl
understated,a. 轻描淡写的；低调的；朴素的；不夸张的,(.ʌndә'steitid),j,GRE,431,0.0487238979118329,0.0788863109048723,B2,4,中级,toefl
coloration,"n. 着色, 特色, 色彩, 天然颜色",(kʌlә'reiʃәn),n,GRE,431,0.0603248259860788,0.2645011600928074,B2,4,中级,toefl
gaffe,"n. 过失, 失态, 出丑",(gæf),n,GRE,429,0.2587412587412587,0.0512820512820512,A2,2,初级,toefl
calligraphy,"n. 笔迹, 书法",(kә'ligrәfi),n,GRE,427,0.0679156908665105,0.2014051522248243,B2,4,中级,toefl
consequential,"a. 作为结果的, 随之发生的, 推论的, 间接的, 重大的, 自大的, 傲慢的, 自傲的\n[法] 结果的, 相应而生的, 接着发生的","(, kɔnsi'kwenʃәl)",j,GRE,427,0.1241217798594847,0.5573770491803278,C1,5,高级,toefl
redemptive,"a. 赎回的, 救世的, 赎身的",(ri'demptiv),j,GRE,426,0.0539906103286385,0.4507042253521127,B2,4,中级,toefl
extort,"vt. 勒索, 敲诈, 强要\n[医] 外旋",(ik'stɒ:t),v,托福 雅思 GRE,426,0.2887323943661972,0.1291079812206572,B1,3,中级,toefl
inter,vt. 埋葬\nprep. 在中间,(in'tә:),j,GRE,426,0.1220657276995305,0.3591549295774648,A2,2,初级,toefl
bridle,"n. 马勒, 约束\n[医] 系带, 约束",('braidl),n,六级 GRE,425,0.0588235294117647,0.1152941176470588,B1,3,中级,toefl
brocade,n. 织锦,(brәu'keid),n,GRE,424,0.035377358490566,0.0613207547169811,B1,3,中级,toefl
oscillate,"vi. 振动, 彷徨, 犹豫\nvt. 使振动, 使动摇",('ɒsileit),v,雅思 GRE,424,0.0400943396226415,0.5235849056603774,B2,4,中级,toefl
rasp,"n. 粗锉刀, 刺耳声\nvt. 用粗锉刀锉, 粗声粗气地说\nvi. 粗锉, 锉磨, 发刺耳声",(ræsp),v,GRE,424,0.0047169811320754,0.0212264150943396,A2,2,初级,toefl
dutiful,"a. 尽职的, 忠实的, 顺从的, 守本分的",('dju:tiful),j,GRE,424,0.0731132075471698,0.160377358490566,B1,3,中级,toefl
comatose,"a. 昏睡的, 昏睡状态的\n[医] 昏迷的",('kɒmәtәus),j,GRE,424,0.1297169811320754,0.0896226415094339,B1,3,中级,toefl
feline,"a. 猫的, 猫科的, 猫一样的\nn. 猫, 猫科动物",('fi:lain),j,GRE,424,0.0566037735849056,0.080188679245283,B1,3,中级,toefl
quench,"vt. 熄灭, 结束, 使冷却, 将...淬火\nvi. 熄灭, 平息",(kwentʃ),v,六级 考研 托福 雅思 GRE,423,0.0425531914893617,0.1607565011820331,B1,3,中级,toefl
dogged,"a. 顽固的, 顽强的",('dɒgid),j,托福 GRE,421,0.0878859857482185,0.1330166270783848,B1,3,中级,toefl
preen,"vt. 用嘴整理, 打扮, 使得意\nvi. 打扮漂亮, 感到得意",(pri:n),v,GRE,421,0.0522565320665083,0.0855106888361045,A2,2,初级,toefl
overbearing,"a. 傲慢的, 骄傲自大的, 蛮横的, 压倒一切的\n[法] 自大的, 专制的, 压倒的",(.әuvә'bєәriŋ),j,托福 GRE,420,0.1619047619047619,0.1452380952380952,B2,4,中级,toefl
anesthetic,"n. 麻醉剂, 麻药\na. 麻醉的",(.ænis'θetik),j,托福 GRE,420,0.1952380952380952,0.1357142857142857,B2,4,中级,toefl
alias,"n. 别名, 化名\nadv. 以化名为人所知\n[计] 别名; 替换入口",('eiliæs),n,GRE,420,0.15,0.0880952380952381,A2,2,初级,toefl
splice,"vt. 接合, 捻接, 胶接, 使结婚\nn. 接合, 胶接, 结婚\n[计] 接头",(splais),v,GRE,420,0.0761904761904762,0.1452380952380952,B1,3,中级,toefl
fiend,"n. 魔鬼, 邪神, 能手, 成癖者",(fi:nd),n,GRE,419,0.0596658711217183,0.0572792362768496,A2,2,初级,toefl
contrived,"a. 人造的, 勉强的, 不自然的",(kәn'traivd),j,六级 GRE,419,0.1050119331742243,0.2863961813842482,B2,4,中级,toefl
elegy,"n. 悲歌, 哀歌, 挽歌",('elidʒi),n,GRE,418,0.0669856459330143,0.4330143540669856,A2,2,初级,toefl
perfunctory,"a. 敷衍的, 随随便便的, 得过且过的",(pә'fʌŋktәri),j,GRE,418,0.0669856459330143,0.1674641148325359,B2,4,中级,toefl
minion,"n. 奴才, 宠臣",('minjәn),n,GRE,417,0.0551558752997601,0.0839328537170263,B1,3,中级,toefl
sensitize,"vt. 使敏感, 使具有感光性\nvi. 变得敏感",('sensitaiz),v,GRE,417,0.1103117505995203,0.5635491606714629,B2,4,中级,toefl
upswing,"n. 回升时期, 上升, 向上摆动, 跃进\n[经] 上升, 向上摆动",('ʌpswiŋ),n,GRE,417,0.1342925659472422,0.1103117505995203,B1,3,中级,toefl
patrician,"n. 贵族, 有教养的人\na. 贵族的, 显贵的",(pә'triʃәn),n,GRE,416,0.0408653846153846,0.2019230769230769,B2,4,中级,toefl
imperious,"a. 专横的, 傲慢的, 迫切的\n[医] 强制的, 不随意的",(im'piәriәs),j,GRE,415,0.0481927710843373,0.1542168674698795,B2,4,中级,toefl
impale,"vt. 刺穿, 使绝望, 钉住",(im'peil),v,托福 GRE,414,0.0772946859903381,0.0700483091787439,B1,3,中级,toefl
prosaic,"a. 散文的, 散文体的, 平凡的",(prәu'zeiik),j,GRE,414,0.0314009661835748,0.3260869565217391,B1,3,中级,toefl
resound,"vi. 回响, 鸣响, 反响, 驰名, 被传遍\nvt. 使回响, 传颂",(ri'zaund),v,GRE,412,0.058252427184466,0.1796116504854369,B1,3,中级,toefl
ravenous,"a. 贪婪的, 饿极的, 狼吞虎咽的",('rævinәs),j,托福 GRE,412,0.0315533980582524,0.0606796116504854,B1,3,中级,toefl
personable,"a. 风度好的, 讨人喜欢的, 具有行为能力的",('pә:snәbl),j,GRE,412,0.220873786407767,0.0631067961165048,B2,4,中级,toefl
mangle,"vt. 乱砍, 损坏, 轧布\nn. 轧布机",('mæŋgl),v,托福 GRE,412,0.116504854368932,0.0728155339805825,B1,3,中级,toefl
hydrant,"n. 给水栓, 水龙头, 消火栓",('haidrәnt),n,GRE,411,0.0997566909975669,0.1167883211678832,B1,3,中级,toefl
maelstrom,"n. 大漩涡, 极度混乱",('meilstrәm),n,GRE,411,0.0681265206812652,0.1192214111922141,B2,4,中级,toefl
debrief,"vt. 听取报告, 盘问",(di:'bri:f),v,GRE,411,0.1824817518248175,0.5328467153284672,B1,3,中级,toefl
intercede,"vi. 说情, 调解\n[法] 代为求情, 从中调停",(.intә'si:d),v,托福 GRE,409,0.1491442542787286,0.2298288508557457,B2,4,中级,toefl
fractional,"a. 部分的, 碎片的, 微少的, 断片的, 分数的, 分馏的\n[计] T1电路",('frækʃәnәl),j,GRE,408,0.034313725490196,0.6299019607843137,B2,4,中级,toefl
imprecise,"a. 不严密的, 不精确的, 不明确的",(.impri'saiz),j,GRE,407,0.0687960687960688,0.4275184275184275,B2,4,中级,toefl
abdicate,"vt. 正式放弃\nvi. 退位, 退出, 辞职",('æbdikeit),v,托福 GRE,407,0.2285012285012285,0.2997542997542997,B1,3,中级,toefl
convulse,"vt. 使震动, 使震撼, 使抽搐",(kәn'vʌls),v,GRE,407,0.0319410319410319,0.0466830466830466,B1,3,中级,toefl
dorsal,"a. 背的, 背部的, 背侧的\n[医] 背的, 背侧的",('dɒ:sәl),j,托福 GRE,407,0.0393120393120393,0.3882063882063882,B1,3,中级,toefl
atrophy,"n. 萎缩, 萎缩症\n[医] 萎缩",('ætrәfi),n,托福 GRE,407,0.0442260442260442,0.515970515970516,B1,3,中级,toefl
prodigal,"n. 浪费者\na. 浪费的, 挥霍的, 丰富的",('prɒdigl),n,托福 GRE,407,0.0663390663390663,0.2334152334152334,B1,3,中级,toefl
canny,"a. 精明的, 谨慎的, 节约的",('kæni),j,托福 GRE,407,0.0786240786240786,0.0909090909090909,A2,2,初级,toefl
attenuate,"a. 纤细的, 稀薄的, 稀释的\nvt. 使减弱, 使纤细\nvi. 变稀薄, 变纤细, 减少\n[计] 衰减",(ә'tenjueit),v,GRE,406,0.0369458128078817,0.7118226600985221,B2,4,中级,toefl
misshapen,"a. 造型不佳的, 丑恶的, 畸形的",(.mis'ʃeipәn),j,GRE,405,0.0320987654320987,0.0716049382716049,B2,4,中级,toefl
recant,"vt. 放弃\nvi. 放弃信仰, 撤回声明, 公开认错",(ri'kænt),v,托福 GRE,404,0.2772277227722772,0.1113861386138613,B1,3,中级,toefl
proselytize,vt. 使改变宗教信仰\nvi. 劝诱改变宗教信仰,('prɒsilitaiz),v,GRE,403,0.1265508684863523,0.337468982630273,B2,4,中级,toefl
scald,"n. 烫伤, 烫洗\nv. 烫伤, 烫洗",(skɒ:ld),v,GRE,402,0.072139303482587,0.0398009950248756,A2,2,初级,toefl
stencil,"n. 模版, 蜡纸\nvt. 用蜡纸印, 用模版印刷",('stensil),n,GRE,402,0.0522388059701492,0.1592039800995024,B1,3,中级,toefl
sodden,"a. 浑身湿透的, 饱含的, (因沉湎于酒而)迷糊的\nvt. 拿水浸, 使变呆\nvi. 被浸湿",('sɒdn),j,GRE,401,0.0174563591022443,0.0199501246882793,B1,3,中级,toefl
hodgepodge,"n. 杂烩菜, 混杂物",('hɒdʒpɒdʒ),n,GRE,401,0.0872817955112219,0.1321695760598503,B2,4,中级,toefl
colander,n. 滤器\n[建] 滤器,('kʌlәndә),n,GRE,401,0.0399002493765586,0.0049875311720698,B1,3,中级,toefl
jest,"n. 笑柄, 笑话\nvi. 讲笑话, 嘲笑, 开玩笑\nvt. 嘲笑",(dʒest),n,GRE,400,0.095,0.1625,A2,2,初级,toefl
explicate,"vt. 详细说明, 解释, 说明, 引伸",('eksplikeit),v,GRE,400,0.0125,0.8275,B2,4,中级,toefl
incarnate,"vt. 体现, 使具体化, 使实体化\na. 化身的, 实体化的, 肉色的, 深红色的",(in'kɑ:neit),v,GRE,400,0.0325,0.5525,B2,4,中级,toefl
unjustified,"[计] 未经调整的, 未对齐的",(),j,GRE,399,0.1779448621553884,0.3859649122807017,B2,4,中级,toefl
verbatim,"a. 逐字的, 照字面的\nadv. 逐字地",(vә:'beitim),r,GRE,399,0.1303258145363408,0.4987468671679197,B1,3,中级,toefl
facile,"a. 容易的, 灵巧的, 温和的",('fæsil),j,托福 GRE,398,0.0728643216080402,0.4371859296482412,B1,3,中级,toefl
demography,"n. 人口统计学\n[医] 人口学, 人口统计学",(di:'mɒgrәfi),n,六级 GRE,397,0.0428211586901763,0.7178841309823678,B2,4,中级,toefl
ingestion,"n. 摄取\n[医] 食入, 摄食",(in'dʒestʃәn),n,GRE,397,0.0403022670025188,0.6221662468513854,B2,4,中级,toefl
realign,"vt.vi. 重新排列, 重新组合","(, riә'lain)",v,GRE,397,0.0780856423173803,0.3098236775818639,B1,3,中级,toefl
monotony,"n. 单调, 缺乏变化",(mә'nɒtәni),n,GRE,396,0.0606060606060606,0.1767676767676767,B1,3,中级,toefl
incinerate,"vi. 烧成灰, 灰化\nvt. 焚化",(in'sinәreit),v,GRE,396,0.1363636363636363,0.207070707070707,B2,4,中级,toefl
lustrous,"a. 有光泽的, 光辉的",('lʌstrәs),j,托福 GRE,396,0.0075757575757575,0.0429292929292929,B1,3,中级,toefl
machination,"n. 阴谋, 图谋, 策划\n[法] 诡计, 奸计, 阴谋",(mæki'neiʃәn),n,GRE,395,0.0987341772151898,0.2734177215189873,B2,4,中级,toefl
squalid,"a. 污秽的, 肮脏的, 悲惨的, 可怜的, 卑劣的",('skwɒlid),j,GRE,394,0.1243654822335025,0.1142131979695431,B1,3,中级,toefl
cavalier,"n. 骑士, 骑手",(.kævә'liә),j,GRE,394,0.1319796954314721,0.1700507614213198,B1,3,中级,toefl
bovine,a. 牛的；似牛的；迟钝的,('bәuvain),j,GRE,394,0.0939086294416243,0.3248730964467005,B1,3,中级,toefl
chaste,"a. 贞洁的, 纯洁的, 朴素的",(tʃeist),j,托福 雅思 GRE,392,0.0408163265306122,0.2321428571428571,B1,3,中级,toefl
inflamed,"a. 红肿的, 发炎的",(),j,GRE,391,0.0588235294117647,0.2097186700767263,B1,3,中级,toefl
flout,"vt. 嘲笑, 愚弄\nvi. 表示轻蔑\nn. 嘲笑, 愚弄, 轻视",(flaut),v,托福 GRE,391,0.0997442455242966,0.248081841432225,A2,2,初级,toefl
erasure,"n. 擦除, 抹掉\n[电] 擦掉",(i'reiʃә),n,GRE,390,0.0205128205128205,0.5102564102564102,B1,3,中级,toefl
presupposition,"n. 预想, 假定, 预先推测",(.pri:sʌpә'ziʃәn),n,GRE,389,0.0154241645244215,0.8406169665809768,C1,5,高级,toefl
sanctify,"vt. 使神圣, 奉献给神, 使成为神圣之物",('sæŋktifai),v,GRE,389,0.0488431876606683,0.4884318766066838,B1,3,中级,toefl
rankle,"vi. 化脓, 怨恨\nvt. 使怨恨",('ræŋkl),v,GRE,389,0.0719794344473007,0.1053984575835475,B1,3,中级,toefl
negotiable,"a. 可磋商的, 可转让的, 可通行的\n[经] 可流通的, 可转让的",(ni'gәuʃiәbl),j,雅思 GRE,389,0.2622107969151671,0.2339331619537275,B2,4,中级,toefl
postscript,n. 附言\n[计] PostScript页面描述语言,('pәustskript),n,雅思 GRE,388,0.0902061855670103,0.3685567010309278,B2,4,中级,toefl
inhumane,"a. 无人情味的, 薄情的, 残忍的",(.inhju:'mein),j,GRE,388,0.25,0.1984536082474226,B1,3,中级,toefl
alphabetical,"a. 依字母顺序的, 字母的",(.ælfә'betikәl),j,雅思 GRE,388,0.1134020618556701,0.2628865979381443,B2,4,中级,toefl
auspicious,"a. 吉兆的, 幸运的",(ɒ:'spiʃәs),j,托福 GRE,387,0.0723514211886304,0.3281653746770026,B2,4,中级,toefl
beget,"vt. 为某人之生父, 招致, 产生, 引起",(bi'get),v,托福 GRE,386,0.1269430051813471,0.2979274611398964,A2,2,初级,toefl
serrated,a. 锯齿状的\n[医] 锯齿状的,(se'reitid),j,托福 GRE,385,0.0259740259740259,0.0337662337662337,B1,3,中级,toefl
viscous,"a. 粘的, 粘性的\n[医] 粘的",('viskәs),j,六级 托福 GRE,384,0.0364583333333333,0.3671875,B1,3,中级,toefl
quibble,"n. 遁词, 双关语\nvi. 吹毛求疵, 争吵, 说模棱两可的话\nvt. 对...诡辩",('kwibl),v,托福 GRE,383,0.2454308093994778,0.0835509138381201,B1,3,中级,toefl
gullible,"a. 易受骗的\n[法] 易受骗的, 轻信的",('gʌlibl),j,GRE,383,0.1514360313315927,0.1305483028720626,B1,3,中级,toefl
diabolical,a. 恶魔的,(daiә'bɒlikl),j,GRE,382,0.1806282722513089,0.193717277486911,B2,4,中级,toefl
rumple,"v. 弄皱, 弄得乱七八糟\nn. 皱纹, 皱褶",('rʌmpl),v,GRE,382,0.0392670157068062,0.0261780104712041,B1,3,中级,toefl
monogamy,n. 一夫一妻制\n[医] 单配,(mɒ'nɒgәmi),n,GRE,381,0.1679790026246719,0.2440944881889764,B1,3,中级,toefl
fractious,"a. 易怒的, 倔强的, 脾气不好的",('frækʃәs),j,托福 GRE,380,0.131578947368421,0.2131578947368421,B2,4,中级,toefl
acolyte,"n. 侍僧, 助手",('ækәulait),n,GRE,379,0.0343007915567282,0.1609498680738786,B1,3,中级,toefl
irrevocable,"a. 不能挽回的, 不能取消的, 不能变更的\n[经] 不能撤销的, 不能恢复的",(i'revәkәbl),j,托福 GRE,379,0.0870712401055409,0.2928759894459103,B2,4,中级,toefl
guillotine,"n. 断头台, 截断机, 切除器\nvt. 用断头台斩首, 用截断机切",('gilәti:n),n,GRE,379,0.0844327176781002,0.3535620052770448,B2,4,中级,toefl
ironclad,"a. 装甲的, 铁定的\n[法] 打不破, 装甲的, 镶铁的",('aiәnclæd),n,GRE,378,0.1455026455026455,0.1137566137566137,B1,3,中级,toefl
epitaph,"n. 墓志铭, 碑文",('epitɑ:f),n,GRE,377,0.1644562334217506,0.2068965517241379,B1,3,中级,toefl
armada,n. 舰队,(ɑ:'mɑ:dә),n,GRE,376,0.1276595744680851,0.1489361702127659,B1,3,中级,toefl
expedient,"n. 权宜之计\na. 权宜的, 方便的, 有用的",(ik'spi:diәnt),j,托福 雅思 GRE,376,0.1356382978723404,0.4228723404255319,B2,4,中级,toefl
disagreeable,"a. 令人不快的, 厌恶的, 不合意的",(.disә'griәbl),j,托福 GRE,375,0.1333333333333333,0.2026666666666666,B2,4,中级,toefl
technocrat,"n. 技术专家治国论者, 技术专家统治论者",('teknәukræt),n,GRE,374,0.0909090909090909,0.5427807486631016,B2,4,中级,toefl
cleft,"n. 裂缝, 裂口\na. 劈开的\ncleave的过去式和过去分词",(kleft),n,托福 GRE,374,0.0133689839572192,0.2192513368983957,A2,2,初级,toefl
uncooperative,"a. 不合作的, 不配合的, 执拗的",('ʌnkәu'ɔpәrәtiv),j,GRE,373,0.128686327077748,0.324396782841823,C1,5,高级,toefl
jeer,"n. 嘲笑, 讥讽, 戏弄\nv. 嘲弄, 揶揄, 戏弄",(dʒiә),v,托福 雅思 GRE,373,0.0831099195710455,0.064343163538874,A2,2,初级,toefl
germane,"a. 关系密切的, 有关的, 同样的, 恰当的, 贴切的\n[机] 锗烷",(dʒә:'mein),j,托福 GRE,372,0.2473118279569892,0.5134408602150538,B1,3,中级,toefl
