word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
override,"vt. 推翻, 无视, 对...有最后发言权, 制服, 践踏, 奔越过\n[经] 代理佣金, 代销佣金",(.әuvә'raid),v,雅思 GRE,1710,0.2409356725146199,0.2695906432748538,B1,3,中级,gre
limousine,n. 轿车,('limәzi:n),n,GRE,1707,0.2220269478617457,0.0181605155243116,B2,4,中级,gre
lofty,"a. 高的, 傲慢的, 崇高的, 高级的, 玄虚的",('lɒfti),j,六级 考研 托福 雅思 GRE,1697,0.0748379493223335,0.1956393635827931,A2,2,初级,gre
ranch,n. 大牧场\nv. 经营牧场,(ræntʃ. rɑ:ntʃ),n,六级 托福,10181,0.0965524015322659,0.0538257538552205,A2,2,初级,gre
shine,"n. 光泽, 阳光\nvt. 使发光\nvi. 照耀, 发光, 发亮",(ʃain),v,中考 高考 托福,9760,0.0677254098360655,0.0612704918032786,A2,2,初级,gre
sodium,n. 钠\n[化] 钠Na,('sәudiәm),n,六级 托福,9320,0.017489270386266,0.0754291845493562,B1,3,中级,gre
consistently,"adv. 坚固, 坚实, 一致, 始终如一, 连贯\n[计] 相容地",(),r,六级 托福,8724,0.0944520861989912,0.4487620357634113,B2,4,中级,gre
fixed,"a. 固定的, 不变的\n[法] 固定的, 确定的, 不变的",(fikst),j,托福,6461,0.0838879430428726,0.4022597121188671,A2,2,初级,gre
risky,a. 危险的,('riski),j,托福,6114,0.194471704285247,0.2090284592737978,A2,2,初级,gre
scout,"n. 守候, 侦察, 搜索, 侦察员, 侦察机\nvi. 守候, 侦察, 巡视, 嘲笑\nvt. 侦察, 跟踪, 发现, 监视, 嘲弄",(skaut),n,四级 六级 考研 托福 雅思,8023,0.032282188707466,0.0491088121650255,A2,2,初级,gre
canal,"n. 运河, 水道, 管, 沟渠\nvt. 开运河",(kә'næl),n,高考 四级 六级 考研 托福 雅思,6998,0.0538725350100028,0.321806230351529,A2,2,初级,gre
courtesy,"n. 礼貌, 谦恭, 好意\n[法] 优待, 礼貌, 恩惠",('kә:tisi),n,六级 考研 雅思,6694,0.0855990439199283,0.2723334329250074,B1,3,中级,gre
fossil,"n. 化石, 古物\na. 化石的, 陈腐的, 守旧的",('fɒsәl),n,六级 考研 托福 雅思,5800,0.0689655172413793,0.2798275862068966,B1,3,中级,gre
vinegar,"n. 醋, 尖酸刻薄\nvt. 加醋于",('vinigә),n,高考 四级 六级 考研 托福,5778,0.0418830044998269,0.0115957078573901,B1,3,中级,gre
correlate,"n. 有相互关系的东西, 相关物\nvt. 使有相互关系\nvi. 相关",('kɒrәleit),v,六级 考研 托福 雅思,5541,0.021295794982855,0.8698790831979787,B2,4,中级,gre
beneficial,"a. 有益的, 受益的\n[经] 有使用权的, 可享利益的",(.beni'fiʃәl),j,高考 四级 考研 托福 雅思,5469,0.0707624794295117,0.5428780398610349,B2,4,中级,gre
copper,"n. 铜, 警察\n[化] 铜Cu",('kɒpә),n,四级 六级 考研 托福,5439,0.0347490347490347,0.2002206287920573,B1,3,中级,gre
sketch,"n. 素描, 草图, 小品\nv. 描绘略图, 画素描或速写",(sketʃ),n,四级 六级 考研 托福 雅思,5333,0.1102568910556909,0.1809488093005813,B1,3,中级,gre
skeptical,"a. 怀疑论的, 怀疑的, 不可知论的\n[法] 怀疑的, 不信的, 怀疑论者的",('skeptikәl),j,六级 考研 托福,5254,0.227826417967263,0.1863342215454891,C1,5,高级,gre
aboard,"adv. 在船上, 在火车上, 在飞机上\nprep. 在...之上",(ә'bɒ:d),i,高考 四级 考研 托福,5213,0.1615192787262612,0.0748129675810473,B1,3,中级,gre
frog,"n. 青蛙\n[医] 蛙, 马蹄叉",(frɒg),n,中考 高考 四级 六级 考研,5209,0.1138414282971779,0.1182568631215204,A2,2,初级,gre
snack,"n. 小吃, 点心, 快餐\nvi. 吃零食, 吃快餐",(snæk),n,高考 六级 考研 雅思,5186,0.0792518318549942,0.0393366756652526,A2,2,初级,gre
dive,"n. 潜水, 跳水\nvi. 跳水, 俯冲, 猛冲\nvt. 把...突然伸入",(daiv),v,高考 四级 六级 考研 托福,5139,0.087176493481222,0.0642148277875073,A2,2,初级,gre
backward,"adv. 向后地, 相反地\na. 向后的, 相反的\n[计] 倒推",('bækwәd),r,高考 四级 考研 托福 雅思,5093,0.0384841939917533,0.1130964068329079,B1,3,中级,gre
subway,"n. 地铁, 地道\nvi. 乘地铁",('sʌbwei),n,四级 六级 考研 托福,4964,0.2272360999194198,0.0570104754230459,B1,3,中级,gre
paradise,"n. 天堂, 乐园, 伊甸园",('pærәdais),n,四级 六级 雅思,4940,0.0868421052631579,0.1552631578947368,B1,3,中级,gre
ending,"n. 终止, 终了, 收场\n[医] 末梢",('endiŋ),n,高考 四级 六级 考研 雅思,4851,0.2053184910327767,0.2218099360956504,B1,3,中级,gre
shaft,"n. 轴, 箭杆, 矛, 矿井\nvt. 装杆于, 利用",(ʃæft),n,六级 考研 托福 雅思,4811,0.0459363957597173,0.1371856162959883,A2,2,初级,gre
sympathetic,"a. 有同情心的, 合意的, 赞成的\nn. 交感神经, 容易感受的人",(.simpә'θetik),j,四级 六级 考研 托福 雅思,4737,0.174794173527549,0.2640911969601013,B2,4,中级,gre
grid,"n. 格子, 栅格\n[计] 网格",(grid),n,雅思,4720,0.0741525423728813,0.3002118644067796,A2,2,初级,gre
arc,"n. 弧, 弧形, 弓形, 弧光\n[化] 弧",(ɑ:k),n,六级 托福 雅思,4682,0.0395130286202477,0.1794105083297736,A1,1,初级,gre
reproduce,"v. 繁殖, 再生, 复制, 生殖\n[计] 复制",(.ri:prә'dju:s),v,四级 六级 考研 托福,4680,0.0542735042735042,0.4643162393162393,B2,4,中级,gre
optical,"a. 眼睛的, 视觉的, 光学的\n[机] 光学上的, 光学的",('ɒptikl),j,四级 六级 考研 托福 雅思,4667,0.0291407756588815,0.4263981144203985,B1,3,中级,gre
peach,"n. 桃子, 桃树, 桃色, 美人儿, 极好的事物\nvt. 告发\nvi. 告密, 检举",(pi:tʃ),n,高考 四级 六级 考研,4662,0.0789360789360789,0.0489060489060489,A2,2,初级,gre
fireplace,n. 壁炉,('faiәpleis),n,高考 六级 考研,4569,0.0428977894506456,0.0203545633617859,B2,4,中级,gre
ambulance,n. 救护车\n[医] 救护车,('æmbjulәns),n,高考 四级 考研 雅思,4542,0.2104799647732276,0.0334654337296345,B2,4,中级,gre
shatter,"n. 碎片, 粉碎, 落叶, 喷洒\nvt. 打碎, 使散开, 粉碎, 破坏\nvi. 粉碎, 损坏, 脱落",('ʃætә),v,六级 考研 托福 雅思,4533,0.1277299801455989,0.0884623869402161,B1,3,中级,gre
dioxide,n. 二氧化物\n[医] 二氧化物,(dai'ɒksaid),n,高考 六级 托福 雅思,4520,0.0820796460176991,0.3612831858407079,B1,3,中级,gre
cutting,"n. 切断, 切下, 路堑\n[化] 切屑",('kʌtiŋ),n,雅思,4456,0.1312836624775583,0.1775134649910233,B1,3,中级,gre
salesman,"n. 售货员, 推销员\n[经] 售货员, 店员, 推销员",('seilzmәn),n,高考 四级 六级 考研,4450,0.2065168539325842,0.0440449438202247,B1,3,中级,gre
precedent,"n. 先例, 前例\na. 在先的, 在前的",('presidәnt),n,六级 考研 托福 雅思,4386,0.2093023255813953,0.3889648882808937,B2,4,中级,gre
ashamed,"a. 惭愧的, 羞耻的",(ә'ʃeimd),j,高考 四级 考研 雅思,4306,0.1969345099860659,0.0594519275429633,B1,3,中级,gre
assurance,"n. 保证, 把握, 信心, 保险\n[经] 保证, 担保, 保险",(ә'ʃuәrәns),n,六级 考研 雅思,4289,0.1622755887153182,0.3592912100722779,B2,4,中级,gre
mist,"n. 雾, 迷蒙, 朦胧不清\nvt. 使模糊, 使蒙上雾\nvi. 变模糊, 下雾",(mist),n,高考 四级 六级 考研 雅思,4191,0.0314960629921259,0.0651395848246241,A2,2,初级,gre
competent,"a. 能干的, 胜任的, 有效的, 足够的\n[经] 有权的, 授权的, 胜任的",('kɒmpitәnt),j,四级 六级 考研 托福,4176,0.1403256704980842,0.4482758620689655,B2,4,中级,gre
ecology,"n. 生态学, 社会生态学\n[化] 生态学",(i:'kɒlәdʒi),n,高考 六级 考研 托福 雅思,4149,0.0318148951554591,0.6555796577488552,B1,3,中级,gre
recycling,[电] 再循环,(),n,雅思,4144,0.0376447876447876,0.4838320463320463,B2,4,中级,gre
miserable,a. 悲惨的；痛苦的；卑鄙的,('mizәrәbl),j,四级 六级 考研 托福 雅思,4132,0.1456921587608906,0.0772023233301064,B2,4,中级,gre
erosion,"n. 腐蚀, 冲蚀, 侵蚀\n[化] 磨耗; 侵蚀",(i'rәuʒәn),n,六级 考研 托福 雅思,4106,0.0660009741841207,0.5450560155869459,B1,3,中级,gre
shiver,"vi. 颤抖, 哆嗦, 被打碎\nvt. 使迎风飘动, 粉碎\nn. 战栗, 碎块",('ʃivә),v,四级 六级 考研 雅思,4070,0.0238329238329238,0.0216216216216216,B1,3,中级,gre
stool,"n. 凳子, 大便, 粪便, 厕所\nvi. 长新枝\nvt. 引诱, 诱捕",(stu:l),n,四级 六级 考研,3991,0.0498621899273365,0.1167627161112503,A2,2,初级,gre
kindergarten,n. 幼稚园,('kindә.gɑ:tn),n,高考 考研 雅思,3927,0.1115355233002291,0.382480264833206,B2,4,中级,gre
crisp,"a. 脆的, 新鲜的, 活泼的\nv. (使)烘脆, (使)拳曲, (使)起皱\nn. 松脆物",(krisp),j,六级 考研 托福 雅思,3884,0.0306385169927909,0.0404222451081359,A2,2,初级,gre
disturbance,"n. 扰乱, 不安, 忧虑\n[化] 扰动; 干扰; 失调",(dis'tә:bәns),n,六级 考研 托福 雅思,3861,0.0619010619010619,0.5837865837865838,B2,4,中级,gre
decoration,"n. 装饰, 装饰品",(.dekә'reiʃәn),n,高考 托福 雅思,3789,0.0604381103193454,0.222486144101346,B2,4,中级,gre
activate,"vt. 使活动, 使激活, 正式建成\nvi. 有活力",('æktiveit),v,考研 托福 雅思,3776,0.0879237288135593,0.3162076271186441,B1,3,中级,gre
distraction,"n. 娱乐, 分心的事物, 分心\n[医] 注意力分散, 内脱位, 牙弓过宽",(dis'trækʃәn),n,雅思,3690,0.1636856368563685,0.1501355013550135,B2,4,中级,gre
mathematical,"a. 数学的, 精确的\n[机] 数学上的",(.mæθә'mætikl),j,四级 六级 考研,3671,0.0727322255516208,0.5739580495777717,B2,4,中级,gre
anthropology,n. 人类学\n[医] 人类学,(.ænθrә'pɒlәdʒi),n,托福 雅思,3595,0.0244784422809457,0.7538247566063978,B2,4,中级,gre
clergy,"n. 牧师, 僧侣, 神职人员",('klә:dʒi),n,考研 托福,3543,0.0798758114592153,0.3965565904600621,B1,3,中级,gre
bulletin,"n. 公告, 布告, 公报\n[电] 电子布告栏",('bulitin),n,六级 考研 雅思,3539,0.1099180559480079,0.3215597626448149,B1,3,中级,gre
fearful,"a. 可怕的, 恐怕的, 担心的",('fiәful),j,四级 六级 考研,3530,0.188385269121813,0.1869688385269121,B1,3,中级,gre
dentist,n. 牙科医生\n[医] 牙医师,('dentist),n,中考 高考 六级 考研 托福 雅思,3523,0.1901788248651717,0.0783423218847573,B1,3,中级,gre
archaeological,"a. 考古学的, 考古学上的",(.ɑ:kiә'lɒdʒikl),j,托福 雅思,3431,0.0338093850189449,0.6668609734771204,C1,5,高级,gre
renewal,"n. 更新, 革新, 复兴, 恢复, 修补, 补充, 继续, 重订, 重申, 续借\n[经] 更新, 换新, 重申",(ri'nju:әl),n,托福 雅思,3378,0.0840734162226169,0.3357015985790408,B1,3,中级,gre
glacier,n. 冰川,('gleiʃә),n,托福 雅思,3365,0.0695393759286775,0.1212481426448737,B1,3,中级,gre
cleaner,"n. 清洁工人, 清洁剂, 干洗商\n[化] 滤清器; 除垢器; 洗净剂; 清洁剂",('kli:nә),n,高考 雅思,3356,0.1275327771156138,0.0700238379022646,B1,3,中级,gre
hobby,"n. 嗜好, 癖好, 爱好",('hɒbi),n,中考 高考 雅思,3337,0.101588252921786,0.1030866047347917,A2,2,初级,gre
splash,"n. 飞溅, 污点, 一点儿, 溅泼声, 色斑\nvi. 溅湿, 溅开, 飞溅\nvt. 溅, 泼, 使溅起水, 洒, 使成斑驳状",(splæʃ),v,四级 六级 考研 托福 雅思,3322,0.0505719446116797,0.0343166767007826,B1,3,中级,gre
keen,"a. 锋利的, 敏锐的, 强烈的, 敏捷的, 热心的, 渴望的\nn. 挽歌, 痛哭\nv. 唱挽歌, 痛哭",(ki:n),j,四级 六级 考研 托福 雅思,3318,0.0852923447860156,0.2221217600964436,A2,2,初级,gre
insult,"n. 侮辱, 无礼, 损害\nvt. 损害, 侮辱, 攻击",('insʌlt),n,四级 六级 考研 托福 雅思,3296,0.1723300970873786,0.1341019417475728,B1,3,中级,gre
rude,"a. 粗鲁无礼的, 粗陋的, 粗暴的, 原始的, 未开化的, 大略的, 崎岖不平的, 狂暴的",(ru:d),j,高考 四级 六级 考研,3264,0.1752450980392156,0.0768995098039215,A2,2,初级,gre
qualification,"n. 资格, 条件, 限制\n[计] 限定",(.kwɒlifi'keiʃәn),n,高考 六级 考研 托福 雅思,3237,0.1590979301822675,0.4865616311399444,C1,5,高级,gre
blonde,"a. (头发)亚麻色的, 淡色的, 白肤金发碧眼的, 白里透红的, 白皙的, 淡黄色的\nn. 肤色白皙的金发女人",(blɔnd),j,雅思,3165,0.1273301737756714,0.0303317535545023,B1,3,中级,gre
roommate,n. 住在同室的人,(),n,雅思,3106,0.1712813908564069,0.0547327752736638,B1,3,中级,gre
incoming,"a. 进来的, 刚开始的, 新来的\nn. 进来",('inkʌmiŋ),j,雅思,3088,0.1512305699481865,0.234779792746114,B1,3,中级,gre
lodge,"n. 小屋, 门房, 支部, 旅舍, 分会\nvi. 临时住宿, 倒伏, 寄宿, 投宿\nvt. 安顿, 容纳, 提出, 把...射入, 存放",(lɒdʒ),v,四级 六级 考研 托福 雅思,3076,0.0572171651495448,0.1209362808842652,A2,2,初级,gre
prevalent,"a. 普遍的, 流行的",('prevәlәnt),j,六级 考研 托福 雅思,3069,0.0912349299446073,0.5584881068752037,B2,4,中级,gre
irrigation,"n. 灌溉, 冲洗\n[医] 冲洗法, 灌溉",(.iri'geiʃәn),n,高考 六级 托福 雅思,3047,0.0377420413521496,0.5014768624876929,B2,4,中级,gre
scarcely,"adv. 简直不, 一定不, 仅仅",('skɑ:sli),r,四级 六级 考研 托福 雅思,2985,0.0241206030150753,0.2234505862646566,B1,3,中级,gre
infrared,a. 红外线的\nn. 红外线,(.infrә'red),j,考研,2943,0.0608222901800883,0.2949371389738362,B1,3,中级,gre
marvelous,"a. 令人惊异的, 了不起的, 不平常的",('mɑ:vәlәs),j,四级 考研 托福 雅思,2890,0.1982698961937716,0.1200692041522491,B2,4,中级,gre
printed,"a. 印刷的, 印好的, 印花样的\n[电] 印刷的",('printid),j,雅思,2885,0.0519930675909878,0.3653379549393414,B1,3,中级,gre
invariably,"adv. 不变化地, 恒定地, 始终如一地",(in'vєәriәbli),r,六级 考研 托福 雅思,2867,0.057900244157656,0.3240320892919427,B2,4,中级,gre
intercourse,"n. 交往, 交流\n[医] 交际, 往来",('intәkɒ:s),n,六级 考研,2844,0.0875527426160337,0.5935302390998594,B2,4,中级,gre
dine,"vi. 用正餐, 进餐\nvt. 宴请",(dain),v,高考 六级 考研 雅思,2800,0.0832142857142857,0.0839285714285714,A2,2,初级,gre
pub,"n. 酒馆, 客栈",(pʌb),n,高考 考研,2795,0.0865831842576028,0.1663685152057245,A1,1,初级,gre
luggage,"n. 行李, 皮箱",('lʌgidʒ),n,高考 四级 六级 考研,2781,0.1427544048903272,0.0384753685724559,B1,3,中级,gre
comrade,"n. 同志, 伙伴",('kɒmreid),n,高考 四级 六级 考研,2714,0.1105379513633014,0.1145910095799557,B1,3,中级,gre
noodle,"n. 面条, 笨蛋",('nu:dl),n,中考 高考 考研,2691,0.049424005945745,0.0323299888517279,B1,3,中级,gre
offshore,"a. 海面的, 吹向海面的, 近海的\nadv. 向海面",(ɒ:f'ʃɒ:),j,高考 托福 雅思,2690,0.1018587360594795,0.3037174721189591,B1,3,中级,gre
endurance,"n. 忍耐, 忍耐力, 耐性\n[机] 持九性",(in'djuәrәns),n,六级 考研 托福 雅思,2578,0.0702094647013188,0.2854926299456943,B2,4,中级,gre
culminate,"vi. 到绝顶, 达于极点, 达到高潮\nvt. 使到绝顶, 使达到高潮",('kʌlmineit),v,六级 托福 雅思,2571,0.0637884091793076,0.470633994554648,B2,4,中级,gre
knob,"n. 把手, 瘤, 旋钮, 球形突出物\nvt. 使有球形突出物\nvi. 鼓起",(nɒb),n,四级 六级 考研 雅思,2555,0.0422700587084148,0.0630136986301369,A2,2,初级,gre
collide,"vi. 碰撞, 互撞, 抵触",(kә'laid),v,六级 考研 托福 雅思,2533,0.1290959336754836,0.1318594551914725,B1,3,中级,gre
puff,"n. 一阵喷烟, 肿块, 喘息\nv. 喷出, 张开, 吹捧, (使)充气, 喘气, (使)骄傲, (使)膨胀",(pʌf),n,四级 六级 考研,2531,0.0738838403792967,0.0280521532990912,A2,2,初级,gre
fashionable,"a. 时髦的, 上流社会的, 流行的",('fæʃәnәbl),j,四级 六级 考研 托福,2526,0.1001583531274742,0.1773555027711797,B2,4,中级,gre
durable,"a. 持久的, 耐用的",('djurәbl),j,四级 六级 考研 托福 雅思,2521,0.0916303054343514,0.2066640222134073,B1,3,中级,gre
vocational,"a. 职业的\n[法] 职业上的, 天职的",(vәu'keiʃәnl),j,六级 托福 雅思,2496,0.0344551282051282,0.6907051282051282,B2,4,中级,gre
aspirin,n. 阿斯匹林\n[化] 乙酰水杨酸; 阿司匹灵; 邻乙酸基苯甲酸,('æspәrin),n,雅思,2419,0.1756924348904506,0.1847871021083092,B1,3,中级,gre
contingency,"n. 偶然性, 可能性, 意外事故\n[经] 意外事故, 意外开支, 偶然事故",(kәn'tindʒәnsi),n,雅思,2416,0.1498344370860927,0.5140728476821192,B2,4,中级,gre
cumulative,"a. 累积的\n[医] 蓄积的, 累积的",('kju:mjulәtiv),j,六级 雅思,2333,0.0630090012858979,0.6253750535790827,B2,4,中级,gre
ape,n. 无尾猿\n[计] 应用程序评价,(eip),n,托福 雅思,2293,0.072394243349324,0.3144352376798953,A1,1,初级,gre
cricket,"n. 蟋蟀, 板球",('krikit),n,四级 六级 考研 雅思,2257,0.0664599025254763,0.1107665042091271,B1,3,中级,gre
thriller,"n. 使人激动的东西, 使人毛骨悚然的东西, 使人毛骨悚然的小说",('θrilә),n,高考 雅思,2216,0.1972021660649819,0.0649819494584837,B1,3,中级,gre
slipper,"n. 拖鞋, 制轮器\nvt. 用拖鞋打",('slipә),n,四级 六级 考研 托福,2165,0.054041570438799,0.0609699769053117,B1,3,中级,gre
radiate,"vt. 放射, 散发, 辐射, 传播, 广播\nvi. 发光, 辐射, 流露\na. 有射线的, 辐射状的",('reidieit),v,四级 六级 考研 托福 雅思,2136,0.0369850187265917,0.172752808988764,B1,3,中级,gre
mutation,"n. 变化, 突变, 元音变化\n[化] 突变",(mju:'teiʃәn),n,托福 雅思,2130,0.0948356807511737,0.3835680751173709,B1,3,中级,gre
refreshing,"a. 使清爽的, 有精神的, 爽快的",(ri'freʃiŋ),j,托福 雅思,2073,0.1080559575494452,0.0530631934394597,B2,4,中级,gre
visualize,"vt. 使看得见, 使具体化, 想象, 设想\nvi. 想象, 显形",('viʒuәlaiz),v,六级 雅思,2055,0.0822384428223844,0.3206812652068126,B2,4,中级,gre
mislead,vt. 误导,(mis'li:d),v,四级 六级 考研 托福,2047,0.3619931607230093,0.1279921836834391,B1,3,中级,gre
indispensable,"n. 不可缺少之物\na. 不可缺少的, 责无旁贷的, 绝对必要的",(.indis'pensәbl),j,四级 六级 考研 托福 雅思,1954,0.0793244626407369,0.4242579324462641,C1,5,高级,gre
carton,"n. 硬纸盒, 纸板箱\n[化] 卡纸",('kɑ:tn),n,雅思,1953,0.0670762928827445,0.0844854070660522,B1,3,中级,gre
dread,"n. 恐惧, 可怕的人(或事)\na. 可怕的, 可怖的\nv. 恐惧, 害怕",(dred),n,四级 六级 考研 托福 雅思,1946,0.0719424460431654,0.0919835560123329,A2,2,初级,gre
curly,"a. 拳曲的, 卷毛的, 弯曲的",('kә:li),j,六级 雅思,1939,0.0567302733367715,0.0257864878803506,A2,2,初级,gre
cliche,"n. 陈腔滥调, 凸印版\na. 陈腐的",('kli:ʃei),n,雅思,1901,0.2156759600210415,0.144660704892162,B1,3,中级,gre
handwriting,n. 笔迹,('hændraitiŋ),n,中考 高考 四级 六级 考研,1868,0.1670235546038544,0.2114561027837259,B2,4,中级,gre
mileage,n. 英里数\n[经] 运费(按英里计算的),('mailidʒ),n,雅思,1722,0.1533101045296167,0.070267131242741,B1,3,中级,gre
apprehension,"n. 理解, 忧惧, 逮捕\n[医] 领会",(.æpri'henʃәn),n,托福 雅思,1718,0.1140861466821886,0.3311990686845169,B2,4,中级,gre
soaring,"a. 高飞的, 翱翔的, 高耸入云的, 崇高的, 高涨的\n[经] 飞涨的, 高涨的",('sɔ:riŋ 'sɔәr-),j,考研 托福,1703,0.098062243100411,0.0745742806811509,B1,3,中级,gre
willow,"n. 柳树, 柳木制品\na. 柳树的, 柳木制的",('wilәu),n,六级 托福 雅思 GRE,2751,0.015267175572519,0.0828789531079607,B1,3,中级,gre
legion,"n. 军团, 军队, 众多的人",('li:dʒәn),n,托福 GRE,2511,0.0553564317005177,0.1214655515730784,B1,3,中级,gre
chancellor,"n. 大臣, 总理, 首相, 大使馆/领事馆的一等秘书, 司法官, 大学校长",('tʃɑ:nsәlә),n,考研 雅思 GRE,2434,0.0977814297452752,0.2074774034511093,B2,4,中级,gre
mantle,"n. 斗篷, 罩子, 披风\nvt. 罩住, 覆盖\nvi. 覆盖, 脸红",('mæntl),n,托福 雅思 GRE,2326,0.0662080825451418,0.1371453138435081,B1,3,中级,gre
stern,"n. 尾部, 船尾, 臀\na. 严厉的, 严格的, 坚定的, 坚决的",(stә:n),j,四级 六级 考研 托福 雅思 GRE,2172,0.0722836095764272,0.1072744014732965,A2,2,初级,gre
marshal,"n. 元帅, 陆空军高级将官, 典礼官, 执法官\nvt. 整理, 引领, 统率\nvi. 排列, 各就各位",('mɑ:ʃәl),n,六级 GRE,2116,0.1517013232514177,0.1034971644612476,B1,3,中级,gre
encyclopedia,n. 百科全书,(in.saiklәu'pi:diә),n,考研 托福 雅思 GRE,1952,0.0901639344262295,0.3017418032786885,B2,4,中级,gre
levee,"n. 早朝, 大堤\nvt. 为...筑堤",('levi),n,GRE,1944,0.3703703703703703,0.0977366255144032,A2,2,初级,gre
quartet,n. 四重奏\n[计] 四位字节,(kwɒ:'tet),n,GRE,1918,0.0766423357664233,0.1089676746611053,B1,3,中级,gre
perjury,"n. 伪誓, 伪证, 背信弃义\n[经] 伪证, 假的证据",('pә:dʒәri),n,托福 GRE,1917,0.6609285341679708,0.0354720918101199,B1,3,中级,gre
resilience,"n. 弹回, 有弹力, 恢复力\n[化] 回弹; 弹性; 弹回性; 回能; 弹能",(ri'ziliәns),n,雅思 GRE,1847,0.0844612885760693,0.5798592311857066,B2,4,中级,gre
umpire,"n. 裁判员, 仲裁人\nvt. 对...进行仲裁, 当...的裁判\nvi. 当裁判",('ʌmpaiә),n,GRE,1780,0.1646067415730337,0.1612359550561797,B1,3,中级,gre
chromosome,n. 染色体\n[化] 染色体,('krәumәsәum),n,考研 GRE,1767,0.0792303338992642,0.3135257498585173,B2,4,中级,gre
blizzard,"n. 大风雪, 暴风雪",('blizәd),n,托福 GRE,1755,0.1367521367521367,0.0347578347578347,B1,3,中级,gre
hegemony,"n. 霸权, 领导权, 支配权, 拥有支配权的政府\n[法] 霸权, 盟主权",(hi:'dʒemәni),n,GRE,1738,0.0264672036823935,0.7698504027617952,B1,3,中级,gre
vocation,"n. 职业, 天命, 天职, 才能, 行业\n[法] 行业, 职业, 职业上的才能",(vәu'keiʃәn),n,六级 考研 托福 雅思 GRE,1735,0.0386167146974063,0.3769452449567723,B1,3,中级,gre
excavate,"v. 挖空, 挖出, 凿通",('ekskәveit),v,托福 雅思 GRE,1718,0.0547147846332945,0.4918509895227008,B1,3,中级,gre
ulcer,"n. 溃疡, 腐烂物\n[医] 溃疡",('ʌlsә),n,GRE,1693,0.1092734790313053,0.3030124040165387,A2,2,初级,gre
tidy,"n. 椅子的背罩, 装杂物的容器\na. 整齐的, 有条理的\nvt. 弄整齐, 收拾, 整理\nvi. 整理, 收拾",('taidi),j,中考 高考 四级 六级 考研 雅思 GRE,1682,0.0624256837098692,0.0766944114149821,A2,2,初级,gre
periphery,"n. 外围, 边缘地区, 圆周\n[医] 外周, 周围",(pә'rifәri),n,托福 雅思 GRE,1676,0.0483293556085918,0.5781622911694511,B2,4,中级,gre
pertinent,"a. 相关的, 中肯的, 切题的\n[法] 恰当的, 有关的",('pә:tinәnt),j,六级 托福 雅思 GRE,1670,0.0736526946107784,0.6203592814371257,B2,4,中级,gre
termination,"n. 终止, 结束, 结果, 词尾\n[化] 终止",(.tә:mi'neiʃәn),n,托福 GRE,1652,0.0774818401937046,0.5478208232445521,B2,4,中级,gre
ambivalence,n. 矛盾情绪\n[医] 矛盾情绪(两种情感互相冲突),(æm'bivәlәns),n,托福 GRE,1646,0.094775212636695,0.5054678007290401,B2,4,中级,gre
translucent,"a. 半透明的, 透明的",(træns'lu:snt),j,托福 雅思 GRE,1642,0.0158343483556638,0.0554202192448233,B2,4,中级,gre
gust,"n. 突然一阵, 趣味, 爱好",(gʌst),n,六级 托福 雅思 GRE,1640,0.1378048780487805,0.0329268292682926,A2,2,初级,gre
flatter,"vt. 奉承, 阿谀, 使高兴\n[机] 平面锤",('flætә),v,六级 考研 托福 雅思 GRE,1637,0.1197312156383628,0.0897984117287721,B1,3,中级,gre
gloomy,"a. 抑沉的, 忧闷的, 黑暗的, 悲观的",('glu:mi),j,四级 六级 考研 托福 雅思 GRE,1632,0.1035539215686274,0.1121323529411764,B1,3,中级,gre
derivative,"a. 引出的, 派生的\nn. 引出之物, 派生物, 衍生字",(di'rivәtiv),n,托福 GRE,1628,0.1584766584766584,0.2628992628992629,B2,4,中级,gre
strew,"vt. 散播, 撒满",(stru:),v,GRE,1613,0.0613763174209547,0.0750154990700558,A2,2,初级,gre
wilt,"v. (使)枯萎, (使)衰弱, (使)畏缩\nn. 枯萎, 衰弱, 憔悴",(wilt),v,GRE,1611,0.0589695841092489,0.0788330229671011,A2,2,初级,gre
acquit,"vt. 无罪释放, 表现, 使履行\n[法] 开释, 释放, 免",(ә'kwit),v,托福 GRE,1601,0.4041224234853217,0.0843222985633978,B1,3,中级,gre
affidavit,"n. 宣誓书, 书面陈述\n[经] 宣誓, 声明",(.æfi'deivit),n,GRE,1596,0.4642857142857143,0.1146616541353383,B2,4,中级,gre
wane,"n. 减少, 衰微, 败落, 亏缺, 月亏\nvi. 变小, 亏缺, 衰落, 消逝, 退潮",(wein),v,托福 雅思 GRE,1585,0.0630914826498422,0.2492113564668769,A2,2,初级,gre
palpable,"a. 可感知的, 明显的, 触摸得到的\n[医] 可触知的",('pælpәbl),j,GRE,1584,0.0883838383838383,0.2361111111111111,B1,3,中级,gre
censor,"n. 检查员\nvt. 检查, 审查, 删改",('sensә),v,六级 托福 雅思 GRE,1582,0.5031605562579013,0.1890012642225031,B1,3,中级,gre
bland,"a. 温和的, 乏味的, 冷漠的\n[医] 温和的, 淡的",(blænd),j,托福 GRE,1580,0.060126582278481,0.0924050632911392,A2,2,初级,gre
serene,"a. 宁静的, 沉着的, 安详的, 晴朗的\nn. 晴朗, 平静",(si'ri:n),j,托福 GRE,1569,0.0739324410452517,0.0796685787125557,B1,3,中级,gre
